,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
383.66956695669563,0.9069455739824036,0.8937449873767924,0.11226875422787824,0.5151831981687364,0.0930544260175955,0.10625501262320035,0.8877312457721225,0.4848168018312603,0.0,0.0,0.0,0.0,5.363000441235099e-12,0.0,4.149115061901882e-24,4.610127846555663e-24
383.7194719471947,0.9069455739818519,0.8937449873485855,0.11226875425294654,0.5151831981623946,0.09305442601814716,0.10625501265140722,0.8877312457470542,0.4848168018376022,0.0,0.0,0.0,0.0,5.152490763832617e-12,0.0,4.1284722126761665e-24,4.587191347416056e-24
383.7693769376937,0.9069455739809925,0.8937449873188181,0.11226875427908835,0.5151831981559907,0.0930544260190066,0.10625501268117471,0.8877312457209124,0.48481680184400605,0.0,0.0,0.0,0.0,4.930208054689333e-12,0.0,4.107926981787597e-24,4.564363313095505e-24
383.8192819281928,0.9069455739817295,0.8937449872981518,0.11226875429882471,0.5151831981514557,0.09305442601826959,0.10625501270184103,0.8877312457011761,0.4848168018485409,0.0,0.0,0.0,0.0,4.777464388575217e-12,0.0,4.087505205640288e-24,4.5416724507096605e-24
383.86918691869187,0.9069455739880614,0.893744987308971,0.11226875429645451,0.5151831981528466,0.0930544260119377,0.10625501269102183,0.8877312457035463,0.48481680184715004,0.0,0.0,0.0,0.0,4.864977003455734e-12,0.0,4.067261704639209e-24,4.519179671819532e-24
383.9190919091909,0.9069455739943569,0.8937449873197573,0.11226875429408388,0.5151831981544448,0.09305442600564214,0.10625501268023553,0.8877312457059169,0.4848168018455518,0.0,0.0,0.0,0.0,4.952358852348929e-12,0.0,4.04711804257777e-24,4.496797825084558e-24
383.96899689968996,0.9069455740006148,0.8937449873305057,0.11226875429171557,0.5151831981562468,0.09305442599938428,0.10625501266948711,0.8877312457082852,0.48481680184374987,0.0,0.0,0.0,0.0,5.03956882469965e-12,0.0,4.0270736948449914e-24,4.474526327603652e-24
384.018901890189,0.9069455740068336,0.8937449873412112,0.11226875428935229,0.5151831981582489,0.0930544259931655,0.10625501265878162,0.8877312457106485,0.48481680184174786,0.0,0.0,0.0,0.0,5.126565195365223e-12,0.0,4.007128139863032e-24,4.452364599845878e-24
384.06880688068804,0.9069455740130119,0.8937449873518687,0.1122687542869969,0.5151831981604473,0.09305442598698718,0.10625501264812415,0.8877312457130039,0.48481680183954934,0.0,0.0,0.0,0.0,5.213305624615427e-12,0.0,3.987280859087187e-24,4.4303120656504544e-24
384.1187118711871,0.9069455740191484,0.8937449873624729,0.11226875428465223,0.5151831981628386,0.09305442598085069,0.10625501263751988,0.8877312457153486,0.484816801837158,0.0,0.0,0.0,0.0,5.299747158132526e-12,0.0,3.9675313370058876e-24,4.408368152226748e-24
384.16861686168613,0.9069455740252417,0.8937449873730187,0.11226875428232123,0.515183198165419,0.09305442597475744,0.1062550126269741,0.8877312457176796,0.48481680183457765,0.0,0.0,0.0,0.0,5.385846227011248e-12,0.0,3.947879061140702e-24,4.386532290154279e-24
384.2185218521852,0.9069455740312903,0.8937449873835007,0.11226875428000688,0.5151831981681847,0.0930544259687088,0.1062550126164921,0.887731245719994,0.48481680183181197,0.0,0.0,0.0,0.0,5.47155864775878e-12,0.0,3.928323522046336e-24,4.36480391338272e-24
384.2684268426842,0.9069455740372929,0.8937449873939135,0.11226875427771221,0.5151831981711318,0.09305442596270619,0.10625501260607931,0.8877312457222886,0.48481680182886494,0.0,0.0,0.0,0.0,5.5568396222947835e-12,0.0,3.90886421331063e-24,4.343182459231894e-24
384.3183318331833,0.9069455740432482,0.8937449874042516,0.11226875427544034,0.5151831981742564,0.09305442595675101,0.1062550125957412,0.8877312457245604,0.4848168018257403,0.0,0.0,0.0,0.0,5.641643737951492e-12,0.0,3.88950063155454e-24,4.321667368391754e-24
384.36823682368237,0.9069455740491544,0.8937449874145095,0.1122687542731944,0.5151831981775546,0.09305442595084465,0.10625501258548331,0.8877312457268064,0.484816801822442,0.0,0.0,0.0,0.0,5.725924967473316e-12,0.0,3.870232276432224e-24,4.300258084922475e-24
384.4181418141814,0.9069455740550105,0.8937449874246816,0.1122687542709776,0.5151831981810227,0.09305442594498856,0.10625501257531127,0.8877312457290232,0.4848168018189741,0.0,0.0,0.0,0.0,5.8096366690174146e-12,0.0,3.851058650630913e-24,4.278954056254311e-24
384.46804680468045,0.906945574060815,0.893744987434762,0.11226875426879321,0.5151831981846562,0.09305442593918412,0.10625501256523075,0.8877312457312075,0.4848168018153404,0.0,0.0,0.0,0.0,5.892731586153335e-12,0.0,3.831979259870993e-24,4.2577547331876945e-24
384.5179517951795,0.9069455740665663,0.8937449874447453,0.11226875426664455,0.5151831981884515,0.09305442593343279,0.10625501255524751,0.8877312457333563,0.48481680181154524,0.0,0.0,0.0,0.0,5.975161847863075e-12,0.0,3.81299361290599e-24,4.236659569893207e-24
384.56785678567854,0.9069455740722632,0.8937449874546254,0.112268754264535,0.5151831981924042,0.09305442592773597,0.10625501254536741,0.8877312457354658,0.4848168018075925,0.0,0.0,0.0,0.0,6.056878968541118e-12,0.0,3.794101221522564e-24,4.215668023911583e-24
384.6177617761776,0.906945574077904,0.8937449874643965,0.112268754262468,0.5151831981965103,0.09305442592209512,0.10625501253559633,0.8877312457375328,0.48481680180348646,0.0,0.0,0.0,0.0,6.137833847994403e-12,0.0,3.775301600540513e-24,4.194779556153708e-24
384.66766676667663,0.9069455740834874,0.8937449874740525,0.11226875426044702,0.5151831982007654,0.09305442591651167,0.10625501252594026,0.8877312457395538,0.48481680179923126,0.0,0.0,0.0,0.0,6.217976771442354e-12,0.0,3.75659426781277e-24,4.173993630900623e-24
384.7175717571757,0.906945574089012,0.8937449874835875,0.11226875425847563,0.5151831982051656,0.09305442591098707,0.10625501251640523,0.8877312457415252,0.4848168017948311,0.0,0.0,0.0,0.0,6.297257409516841e-12,0.0,3.737978744225407e-24,4.153309715803515e-24
384.7674767476747,0.9069455740944763,0.8937449874929954,0.11226875425655743,0.5151831982097063,0.09305442590552276,0.1062550125069974,0.8877312457434434,0.4848168017902904,0.0,0.0,0.0,0.0,6.375624818262225e-12,0.0,3.719454553697632e-24,4.132727281883726e-24
384.81738173817376,0.9069455740998789,0.8937449875022698,0.11226875425469605,0.5151831982143833,0.09305442590012022,0.10625501249772291,0.8877312457453047,0.48481680178561337,0.0,0.0,0.0,0.0,6.453027439135321e-12,0.0,3.701021223181787e-24,4.11224580353275e-24
384.86728672867287,0.9069455741052183,0.8937449875114047,0.11226875425289524,0.5151831982191922,0.0930544258947809,0.10625501248858808,0.8877312457471056,0.4848168017808045,0.0,0.0,0.0,0.0,6.529413099005509e-12,0.0,3.6826782826633335e-24,4.091864758512209e-24
384.9171917191719,0.9069455741104928,0.8937449875203936,0.11226875425115876,0.5151831982241286,0.09305442588950626,0.1062550124795992,0.887731245748842,0.4848168017758681,0.0,0.0,0.0,0.0,6.604729010154371e-12,0.0,3.664425265160929e-24,4.071583627953946e-24
