,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
64.37743774377438,0.9786881093342497,0.893744951253674,0.08226783739342039,0.4377745794835799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.42734273427342,0.9786881030157654,0.8937449508084195,0.0822678370757849,0.4377746542556918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.47724772477247,0.9786880967545275,0.8937449503824654,0.08226783675389034,0.4377747283572126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.52715271527153,0.9786880905501072,0.8937449499767607,0.08226783642725152,0.43777480179366046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.57705770577057,0.9786880844020834,0.8937449495922686,0.08226783609537745,0.4377748745704659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.62696269626963,0.9786880783100431,0.8937449492299655,0.08226783575777133,0.4377749466929717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.67686768676867,0.9786880722735809,0.8937449488908418,0.08226783541393051,0.43777501816643327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.72677267726772,0.9786880662922994,0.8937449485759014,0.08226783506334656,0.4377750889960182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.77667766776678,0.9786880603658095,0.8937449482861619,0.0822678347055052,0.43777515918680654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.82658265826582,0.9786880544936254,0.893744948022447,0.08226783433997206,0.4377752287449358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.87648764876488,0.9786880486743071,0.8937449477836724,0.08226783396710025,0.43777529768705226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.92639263926392,0.9786880429071289,0.8937449475701775,0.08226783358665503,0.43777536602193995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.97629762976297,0.9786880371916296,0.8937449473828286,0.0822678331981839,0.4377754337554646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.02620262026203,0.9786880315273536,0.893744947222501,0.0822678328012305,0.43777550089343026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.07610761076107,0.9786880259138512,0.8937449470900788,0.08226783239533456,0.43777556744157897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.12601260126013,0.9786880203506781,0.8937449469864555,0.08226783198003192,0.4377756334055909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.17591759175917,0.9786880148373954,0.8937449469125331,0.08226783155485452,0.43777569879108436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.22582258225822,0.9786880093735701,0.8937449468692233,0.08226783111933045,0.4377757636036159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.27572757275728,0.9786880039587744,0.8937449468574461,0.08226783067298384,0.4377758278486801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.32563256325632,0.9786879985925863,0.893744946878131,0.08226783021533497,0.43777589153170954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.37553755375536,0.9786879932745892,0.8937449469322162,0.08226782974590024,0.4377759546580753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
