,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
741.7317731773177,0.28860516274289,0.0772189968944284,0.3526824476738435,0.6945487863086556,-1.1079589771227315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.8316831683168,0.2886060045902445,0.07721899689354024,0.3526800654118659,0.6945465070133933,-1.0994933183181895e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.9315931593159,0.28860684501557576,0.07721899689262518,0.3526776873064846,0.6945442316122005,-1.0896306506300148e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.031503150315,0.2886076840212098,0.07721899689168236,0.35267531335042374,0.6945419600985533,-1.0783383255716488e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.131413141314,0.28860852160946915,0.07721899689071096,0.35267294353641937,0.6945396924659377,-1.0655833692031677e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.2313231323132,0.28860935778267294,0.0772189968897101,0.3526705778572192,0.6945374287078501,-1.051332480943492e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.3312331233122,0.2886101925431365,0.07721899688867892,0.3526682163055829,0.6945351688177966,-1.035552032382594e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.4311431143113,0.28861102589317195,0.07721899688761655,0.3526658588742818,0.694532912789294,-1.0182080660937065e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.5310531053104,0.2886118578350877,0.07721899688652209,0.35266350555609877,0.6945306606158684,-9.992662944455313e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.6309630963096,0.28861268837118875,0.07721899688539466,0.35266115634382855,0.6945284122910569,-9.786920984144226e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.7308730873087,0.28861351750377656,0.07721899688423334,0.35265881123027737,0.6945261678084058,-9.564505263966915e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.8307830783078,0.2886143452351491,0.07721899688303722,0.3526564702082633,0.6945239271614719,-9.325062930206734e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742.9306930693069,0.2886151715676009,0.07721899688180538,0.3526541332706157,0.6945216903438218,-9.068237779590286e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.030603060306,0.28861599650342296,0.07721899688053688,0.35265180041017563,0.6945194573490323,-8.793670247409278e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.1305130513051,0.2886168200449028,0.07721899687923077,0.35264947161979565,0.69451722817069,-8.500997395642607e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.2304230423042,0.2886176421943245,0.07721899687788611,0.3526471468923399,0.6945150028023913,-8.189852901078441e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.3303330333033,0.2886184629539687,0.07721899687650192,0.3526448262206838,0.6945127812377428,-7.859867043436305e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.4302430243024,0.28861928232611245,0.07721899687507723,0.35264250959771437,0.694510563470361,-7.510666693489159e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.5301530153015,0.2886201003130295,0.07721899687361106,0.3526401970163299,0.6945083494938721,-7.141875301185493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.6300630063006,0.28862091691699004,0.07721899687210239,0.3526378884694401,0.6945061393019124,-6.753112883771396e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.7299729972997,0.2886217321402609,0.07721899687055025,0.3526355839499661,0.6945039328881278,-6.343996013912652e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.8298829882988,0.28862254598510534,0.0772189968689536,0.3526332834508401,0.6945017302461743,-5.914137807816816e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743.9297929792979,0.28862335845378334,0.07721899686731143,0.3526309869650059,0.6944995313697176,-5.4631479133553e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.029702970297,0.2886241695485513,0.07721899686562268,0.3526286944854183,0.6944973362524333,-4.990632498185455e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.1296129612961,0.28862497927026187,0.07721899686489797,0.3526264060465162,0.6944951449031489,-4.8943343398452706e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.2295229522952,0.28862578762211083,0.07721899686445277,0.35262412161325757,0.6944929573053291,-4.904865743472055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.3294329432943,0.28862659460671947,0.07721899686401502,0.3526218411675221,0.6944907734486229,-4.915178622684913e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.4293429342933,0.2886274002263289,0.0772189968635849,0.35261956470236017,0.694488593326763,-4.925351633937894e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.5292529252924,0.28862820448317683,0.07721899686316254,0.3526172922108336,0.6944864169334928,-4.935465612021658e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.6291629162915,0.2886290073794974,0.07721899686274812,0.35261502368601605,0.6944842442625648,-4.9456035875328956e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.7290729072906,0.2886298089175216,0.07721899686234182,0.3526127591209929,0.694482075307742,-4.955850804343714e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
