,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
546.9072907290729,0.2772318631617732,0.077319383191826,0.3982699857857928,0.7289505874719663,0.0,0.0,0.0,0.0,4.962888551605319e-10,-3.471347676030546e-10,4.80572672094137e-10,0.0
547.007200720072,0.2772462930771064,0.07731868321232097,0.3981900425725619,0.7289019374977526,0.0,0.0,0.0,0.0,8.006806685063222e-10,-5.600450119294827e-10,7.753251836647758e-10,0.0
547.1071107110711,0.27726071346159475,0.07731798811482515,0.39811023099262627,0.7288533352089701,0.0,0.0,0.0,0.0,1.0991719538201424e-09,-7.688280662006214e-10,1.06436402164287e-09,0.0
547.2070207020702,0.2772751242963686,0.07731729788444108,0.39803055085085,0.7288047806192166,0.0,0.0,0.0,0.0,1.365673229326092e-09,-9.552353517896634e-10,1.3224258906778725e-09,0.0
547.3069306930693,0.2772895255626635,0.07731661250887016,0.3979510019521217,0.728756273741817,0.0,0.0,0.0,0.0,1.5708829213371857e-09,-1.0987715566045889e-09,1.5211371221533885e-09,0.0
547.4068406840684,0.2773039172418203,0.07731593197841263,0.39787158410135476,0.728707814589823,0.0,0.0,0.0,0.0,1.6822873642553542e-09,-1.1766946350881657e-09,1.6290136741871748e-09,0.0
547.5067506750675,0.277318299303884,0.0773152563937887,0.39779229707989855,0.7286594032059086,0.0,0.0,0.0,0.0,1.4806031991344688e-09,-1.0356243993297061e-09,1.4337163246495086e-09,0.0
547.6066606660665,0.2773326717582856,0.0773145853943577,0.3977131407553676,0.7286110395293964,0.0,0.0,0.0,0.0,1.5020010055236825e-09,-1.0505913333507473e-09,1.4544365176322995e-09,0.0
547.7065706570656,0.2773470345681484,0.07731391912848584,0.3976341148957482,0.7285627236210933,0.0,0.0,0.0,0.0,1.4400758393228095e-09,-1.0072770860975853e-09,1.394472361095432e-09,0.0
547.8064806480647,0.27736138771579333,0.07731325755547602,0.3975552193091487,0.7285144554914627,0.0,0.0,0.0,0.0,1.307755664604379e-09,-9.147242660393634e-10,1.2663424239368065e-09,0.0
547.9063906390638,0.2773757311835411,0.07731260063463115,0.397476453803678,0.7284662351509679,0.0,0.0,0.0,0.0,1.117968445440921e-09,-7.819754816452244e-10,1.0825652750543235e-09,0.0
548.0063006300629,0.2773900649537126,0.07731194832525413,0.39739781818744463,0.7284180626100722,0.0,0.0,0.0,0.0,8.836421459049649e-10,-6.180733413843111e-10,8.556594833458829e-10,0.0
548.106210621062,0.27740438900862857,0.0773113005866479,0.3973193122685572,0.7283699378792391,0.0,0.0,0.0,0.0,6.177047300690404e-10,-4.320604537257667e-10,5.981436177093853e-10,0.0
548.2061206120612,0.2774187033306099,0.07731065737811532,0.3972409358551243,0.7283218609689318,0.0,0.0,0.0,0.0,3.330841620053479e-10,-2.329794271385035e-10,3.2253624704241184e-10,0.0
548.3060306030603,0.2774330079020553,0.07731001865505469,0.39716268875565996,0.7282738318894276,0.0,0.0,0.0,0.0,4.820328243450724e-11,-3.371632276804609e-11,4.667680832947478e-11,0.0
548.4059405940594,0.2774473027054796,0.07730938436702789,0.3970845707792833,0.7282258506507253,0.0,0.0,0.0,0.0,-2.1030189070669987e-10,1.4709799995347696e-10,-2.0364217435344105e-10,0.0
548.5058505850585,0.2774615877232846,0.07730875446928993,0.39700658173452297,0.7281779172630954,0.0,0.0,0.0,0.0,-4.2380691442157004e-10,2.964364669229803e-10,-4.1038604596949934e-10,0.0
548.6057605760576,0.27747586293786813,0.07730812891727121,0.3969287214298895,0.7281300317368167,0.0,0.0,0.0,0.0,-5.739341935024527e-10,4.0144466447295506e-10,-5.557591822385378e-10,0.0
548.7056705670567,0.27749012833162834,0.0773075076664021,0.3968509896738932,0.7280821940821676,0.0,0.0,0.0,0.0,-6.423061327416969e-10,4.4926817893589175e-10,-6.219659588803938e-10,0.0
548.8055805580558,0.2775043838870258,0.07730689067518498,0.39677338627499675,0.7280344043092718,0.0,0.0,0.0,0.0,-6.145599632979616e-10,4.2986081166548664e-10,-5.950984388109372e-10,0.0
548.9054905490549,0.2775186295875103,0.07730627795062191,0.3966959110409079,0.7279866624258,0.0,0.0,0.0,0.0,-5.397178702528862e-10,3.775116760524947e-10,-5.226264012665544e-10,0.0
549.005400540054,0.2775328654162018,0.07730566948354722,0.39661856377958593,0.7279389684402409,0.0,0.0,0.0,0.0,-4.456722028414395e-10,3.1173038644926725e-10,-4.3155891690487487e-10,0.0
549.1053105310531,0.27754709135595024,0.0773050652515484,0.39654134429919646,0.7278913223617528,0.0,0.0,0.0,0.0,-3.43002799115113e-10,2.399171284248325e-10,-3.321407876659647e-10,0.0
549.2052205220522,0.27756130738960544,0.0773044652322129,0.3964642524079049,0.7278437241994941,0.0,0.0,0.0,0.0,-2.422894971253984e-10,1.6947208754821895e-10,-2.346168154898899e-10,0.0
549.3051305130513,0.27757551350001725,0.07730386940312822,0.39638728791387695,0.7277961739626229,0.0,0.0,0.0,0.0,-1.541121349237874e-10,1.0779544938845485e-10,-1.492318023167165e-10,0.0
549.4050405040504,0.27758970967056246,0.07730327773813724,0.3963104506264282,0.7277486716589541,0.0,0.0,0.0,0.0,-8.240086958865047e-11,5.7636206090203866e-11,-7.979144731137976e-11,0.0
549.5049504950495,0.2776038958854452,0.07730269020520424,0.3962337403566804,0.7277012172941929,0.0,0.0,0.0,0.0,-2.0646674099585573e-11,1.4441546203008396e-11,-1.9992847501025555e-11,0.0
549.6048604860486,0.2776180721280783,0.07730210677791546,0.39615715691402803,0.7276538108760618,0.0,0.0,0.0,0.0,2.767599702750844e-11,-1.9358284361648446e-11,2.6799569590337345e-11,0.0
549.7047704770476,0.27763223838184775,0.07730152743004867,0.39608070010780694,0.7276064524123524,0.0,0.0,0.0,0.0,5.875266316552812e-11,-4.109520464140824e-11,5.6892118075009453e-11,0.0
549.8046804680467,0.2776463946301395,0.07730095213538157,0.39600436974735287,0.7275591419108558,0.0,0.0,0.0,0.0,6.876884368736993e-11,-4.8101133673912526e-11,6.659111206529126e-11,0.0
549.9045904590458,0.2776605404787221,0.0773003801519196,0.3959281611939888,0.7275118795307445,0.0,0.0,0.0,0.0,1.365191924581404e-10,-9.548986976226968e-11,1.321959824909732e-10,0.0
550.0045004500449,0.27767467684616215,0.07729981321228381,0.39585208525951043,0.7274646649019505,0.0,0.0,0.0,0.0,7.309557934024562e-11,-5.112751712156298e-11,7.078083120564481e-11,0.0
550.104410441044,0.27768880309280897,0.07729925010195195,0.3957761344074009,0.7274174982804569,0.0,0.0,0.0,0.0,2.135251236133445e-11,-1.4935252581935702e-11,2.067633336710235e-11,0.0
550.2043204320431,0.2777029192186625,0.07729869082092403,0.39570030863766026,0.7273703796662635,0.0,0.0,0.0,0.0,-1.8710008478593064e-11,1.3086923856612123e-11,-1.8117511024654114e-11,0.0
550.3042304230423,0.27771702522372294,0.07729813536920006,0.39562460795028837,0.7273233090593704,0.0,0.0,0.0,0.0,-4.7091983179562606e-11,3.293901219409845e-11,-4.560070196964946e-11,0.0
550.4041404140414,0.27773112110799003,0.07729758374678004,0.39554903234528543,0.7272762864597776,0.0,0.0,0.0,0.0,-6.379341174150957e-11,4.4621012430478116e-11,-6.177323946782115e-11,0.0
550.5040504050405,0.27774520685782433,0.07729703593216575,0.39547358165128615,0.7272293118705844,0.0,0.0,0.0,0.0,-7.143164845519855e-11,4.9963662177922396e-11,-6.916959296770425e-11,0.0
550.6039603960396,0.27775928244477727,0.07729649188051727,0.39539825551086566,0.7271823852982545,0.0,0.0,0.0,0.0,-7.546583597144381e-11,5.2785419570402604e-11,-7.307602818903905e-11,0.0
550.7038703870387,0.27777334786796076,0.07729595159043495,0.39532305391286693,0.72713550674299,0.0,0.0,0.0,0.0,-7.606638193591628e-11,5.3205478133774974e-11,-7.365755640801143e-11,0.0
550.8037803780378,0.2777874031273748,0.07729541506191878,0.3952479768572899,0.7270886762047908,0.0,0.0,0.0,0.0,-7.323328634861597e-11,5.12238378680395e-11,-7.09141776246214e-11,0.0
550.9036903690369,0.2778014482230194,0.07729488229496875,0.3951730243441347,0.7270418936836568,0.0,0.0,0.0,0.0,-6.696654920954285e-11,4.684049877319618e-11,-6.484589183886895e-11,0.0
551.003600360036,0.27781548315482,0.07729435328945969,0.39509819637246996,0.7269951591796072,0.0,0.0,0.0,0.0,-5.727016695456882e-11,4.005825620083006e-11,-5.545656892983619e-11,0.0
551.1035103510351,0.27782950787608074,0.07729382796703702,0.39502349235936374,0.7269484727045848,0.0,0.0,0.0,0.0,-4.664564340648643e-11,3.262681486288327e-11,-4.516849656283391e-11,0.0
551.2034203420342,0.2778435223470672,0.07729330626102726,0.3949489118087875,0.7269018342687522,0.0,0.0,0.0,0.0,-3.7221558168090167e-11,2.6035033471790544e-11,-3.604284772888528e-11,0.0
